Unnamed: 0,celebrity_name,ballroom_partner,celebrity_industry,celebrity_homestate,celebrity_homecountry_region,celebrity_age_during_season,season,results,placement,week1_judge1_score,week1_judge2_score,week1_judge3_score,week1_judge4_score,week2_judge1_score,week2_judge2_score,week2_judge3_score,week2_judge4_score,week3_judge1_score,week3_judge2_score,week3_judge3_score,week3_judge4_score,week4_judge1_score,week4_judge2_score,week4_judge3_score,week4_judge4_score,week5_judge1_score,week5_judge2_score,week5_judge3_score,week5_judge4_score,week6_judge1_score,week6_judge2_score,week6_judge3_score,week6_judge4_score,week7_judge1_score,week7_judge2_score,week7_judge3_score,week7_judge4_score,week8_judge1_score,week8_judge2_score,week8_judge3_score,week8_judge4_score,week9_judge1_score,week9_judge2_score,week9_judge3_score,week9_judge4_score,week10_judge1_score,week10_judge2_score,week10_judge3_score,week10_judge4_score,week11_judge1_score,week11_judge2_score,week11_judge3_score,week11_judge4_score,elim_week_result,is_withdrew,is_place,season_max_week,last_week_positive,active_until,week1_q_hat,week2_q_hat,week3_q_hat,week4_q_hat,week5_q_hat,week6_q_hat,week7_q_hat,week8_q_hat,week9_q_hat,week10_q_hat,week11_q_hat,week1_p_mean,week2_p_mean,week3_p_mean,week4_p_mean,week5_p_mean,week6_p_mean,week7_p_mean,week8_p_mean,week9_p_mean,week10_p_mean,week11_p_mean
255,Paige VanZant,Mark Ballas,Athlete,Oregon,United States,22,22,2nd Place,2,7.0,7.0,7.0,,8.0,8.0,8.0,,8.0,7.0,8.0,,9.0,9.0,9.0,9.0,8.0,8.0,7.0,8.0,9.0,10.0,9.0,,9.0,9.0,9.5,,10.0,9.0,9.0,,10.0,9.5,10.0,,10.0,9.6666,10.0,,,,,,,False,True,10,10,10.0,0.16443592309951782,0.00676803570240736,0.13829255104064941,0.007928033359348774,0.14297999441623688,0.07565378397703171,0.10092572122812271,0.17572902143001556,0.08776848763227463,0.0027159450110048056,,0.1643175780702079,0.006519784492009241,0.13831875693979906,0.007029166033660257,0.14642101086370135,0.07364064493425672,0.1020540777135156,0.1774711906890563,0.0890557498888752,0.002786190300920247,
256,Geraldo Rivera,Edyta Sliwinska,Journalist,New York,United States,72,22,Eliminated Week 2,12,5.0,4.0,4.0,,5.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,False,False,10,2,2.0,0.007360254880040884,0.005203097127377987,,,,,,,,,,0.006883268301307257,0.00297667242458612,,,,,,,,,
257,Nyle DiMarco,Peta Murgatroyd,Model,New York,United States,26,22,1st Place,1,8.0,7.0,8.0,,7.0,6.0,7.0,,8.0,8.0,9.0,,8.0,8.0,9.0,9.0,9.0,10.0,9.0,9.0,8.0,8.0,9.0,,9.5,9.0,9.5,,10.0,9.0,10.0,,9.5,9.5,9.5,,9.6666,9.6666,9.6666,,,,,,,False,True,10,10,10.0,0.07117145508527756,0.3348800539970398,0.002822302747517824,0.3556980788707733,0.0027687170077115297,0.33034682273864746,0.008846348151564598,0.407309353351593,0.4903850555419922,0.5504584908485413,,0.07310263606857346,0.3363399543667641,0.002662286012956683,0.35535912383286816,0.002892672057017202,0.3298360249958462,0.00928890339734686,0.3950750640566315,0.49064223225611536,0.5426413888092096,
258,Ginger Zee,Valentin Chmerkovskiy,News Anchor,California,United States,35,22,3rd Place,3,8.0,7.0,8.0,,7.0,7.0,7.0,,7.0,7.0,7.0,,9.0,9.0,9.0,9.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,,9.0,9.0,9.5,,10.0,10.0,10.0,,9.0,9.5,9.5,,9.3333,9.6666,9.3333,,,,,,,False,True,10,10,10.0,0.03237476199865341,0.15232449769973755,0.18449653685092926,0.010307730175554752,0.1864650547504425,0.1507609486579895,0.13165122270584106,0.015220891684293747,0.2243148535490036,0.4468255341053009,,0.031473673722473096,0.14995280677007844,0.18660807036839921,0.009631140814904415,0.19605211237753953,0.14761479152822488,0.13073947448482595,0.014030143944533049,0.2255760692604274,0.45457242088986993,
259,Wanya Morris,Lindsay Arnold,Singer/Rapper,Pennsylvania,United States,42,22,Eliminated Week 9,4,8.0,7.0,8.0,,8.0,8.0,8.0,,8.0,8.0,8.0,,8.0,9.0,9.0,9.0,8.0,7.0,7.0,8.0,10.0,9.0,10.0,,9.0,9.0,9.5,,8.0,8.0,9.0,,10.0,10.0,10.0,,,,,,,,,,9.0,False,False,10,9,9.0,0.026581598445773125,0.007280480116605759,0.07733563333749771,0.12295041233301163,0.1532525271177292,0.0007068064296618104,0.10809344053268433,0.19135130941867828,0.0012567745288833976,,,0.02586996623956276,0.007390110832722828,0.07538167844878058,0.12397973152210173,0.14522217084722122,0.00036510172188378327,0.10901547607755589,0.19785002371018628,0.0014147633333742855,,
260,Marla Maples,Tony Dovolani,TV Personality,Georgia,United States,52,22,Eliminated Week 4,10,7.0,7.0,7.0,,7.0,6.0,7.0,,7.0,7.0,7.0,,7.0,7.0,7.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,False,False,10,4,4.0,0.03173687309026718,0.022440604865550995,0.027238469570875168,0.02400037832558155,,,,,,,,0.03177716173494207,0.02422808880486114,0.02677102954534797,0.01554849584986227,,,,,,,
261,Jake T. Austin,Jenna Johnson,Actor/Actress,New York,United States,21,23,Eliminated Week 2,13,5.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,False,False,11,2,2.0,0.015852997079491615,0.014001073315739632,,,,,,,,,,0.014628404952640946,0.008331433104958538,,,,,,,,,
262,Maureen McCormick,Artem Chigvintsev,Actor/Actress,California,United States,60,23,Eliminated Week 7,8,6.0,5.0,5.0,6.0,7.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,,8.0,8.0,8.0,,8.0,7.0,8.0,8.0,8.5,8.0,8.0,8.5,,,,,,,,,,,,,,,,,7.0,False,False,11,7,7.0,0.021716881543397903,0.019179947674274445,0.0200861357152462,0.02028995379805565,0.026249518617987633,0.02663811482489109,0.032825879752635956,,,,,0.022630435150480428,0.021111707447501016,0.022055541964462407,0.02102857233766393,0.026362423188953755,0.028085512765911317,0.021820964119716502,,,,
263,Marilu Henner,Derek Hough,Actor/Actress,Illinois,United States,64,23,Eliminated Week 9,6,7.0,7.0,6.0,7.0,7.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,,9.0,9.0,9.0,,8.0,9.0,9.0,8.0,7.5,8.0,8.5,8.0,7.0,8.0,8.0,,9.0,9.0,9.0,9.0,,,,,,,,,9.0,False,False,11,9,9.0,0.08017005771398544,0.07080487161874771,0.07415016740560532,0.07490404695272446,0.08765051513910294,0.09833545237779617,0.12119438499212265,0.10436952114105225,0.13188894093036652,,,0.07991588419973333,0.07010091959005305,0.07726026979652714,0.07369293826540464,0.08781490137812938,0.09848647720694942,0.12181929533030215,0.1092172863353435,0.08962014722680758,,
264,Ryan Lochte,Cheryl Burke,Athlete,New York,United States,32,23,Eliminated Week 8,7,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,7.0,7.0,8.0,,8.0,8.0,8.0,,7.0,8.0,8.0,7.0,8.5,8.0,8.0,8.5,8.0,9.0,9.0,,,,,,,,,,,,,,8.0,False,False,11,8,8.0,0.05132352188229561,0.045327987521886826,0.047469716519117355,0.04795220494270325,0.06203550100326538,0.0629538744688034,0.07757741957902908,0.066814124584198,,,,0.052617318707944415,0.046866906397115264,0.04552626479377523,0.04602016759989457,0.0594536899919478,0.0650776252792915,0.08075191915944088,0.04471775914548002,,,
265,Calvin Johnson Jr.,Lindsay Arnold,Athlete,Georgia,United States,30,23,3rd Place,3,7.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,7.0,8.0,,8.0,8.0,8.0,,9.0,10.0,9.0,9.0,9.5,9.0,9.0,9.5,10.0,10.0,10.0,,9.0,9.0,10.0,9.0,9.0,9.5,9.5,,9.3333,9.6666,9.6666,9.6666,,False,True,11,11,11.0,0.17927081882953644,0.15832850337028503,0.0006282392423599958,0.16749484837055206,0.21808777749538422,0.21804191172122955,0.015829462558031082,0.2326889932155609,0.295791357755661,0.34820109605789185,0.3931892514228821,0.18146442411654684,0.15915967269582748,0.0007330682344581491,0.1681395366341316,0.21447075046390263,0.22543899227428452,0.013370482080680757,0.23027577560514612,0.30742052256765295,0.3488384259946719,0.3957076472068279
266,Laurie Hernandez,Valentin Chmerkovskiy,Athlete,New Jersey,United States,16,23,1st Place,1,8.0,8.0,7.0,8.0,8.0,8.0,8.0,8.0,7.0,8.0,8.0,8.0,10.0,10.0,10.0,,8.0,9.0,8.0,,9.0,9.0,9.0,10.0,8.0,8.5,9.0,9.0,11.0,11.0,11.0,,10.0,10.0,10.0,10.0,10.0,10.0,10.0,,9.6666,10.0,9.6666,10.0,,False,True,11,11,11.0,0.007788598071783781,0.0004753994580823928,0.11138031631708145,0.0006563300266861916,0.16069211065769196,0.1632092148065567,0.20089101791381836,0.13222436606884003,0.012818769551813602,0.01832289807498455,0.0030864740256220102,0.008319410245045088,0.00025506540544630116,0.10985442214906944,0.0007648071645580384,0.16655221122291144,0.16597889101717753,0.20099229548881906,0.13562764046429954,0.011955069146419386,0.015229890307340378,0.003994470100063413
267,Amber Rose,Maksim Chmerkoskiy,Model,Pennsylvania,United States,32,23,Eliminated Week 6,9,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,8.0,8.0,8.0,,8.0,8.0,8.0,,7.0,7.0,7.0,7.0,,,,,,,,,,,,,,,,,,,,,6.0,False,False,11,6,6.0,0.02791556902229786,0.024654511362314224,0.025819428265094757,0.026081353425979614,0.03374195843935013,0.03424147516489029,,,,,,0.026969060441441088,0.025035523405079523,0.027344974195263647,0.02540437630566476,0.03348175843749813,0.021628640077310805,,,,,
268,Rick Perry,Emma Slater,Politician,Texas,United States,66,23,Eliminated Week 3,12,5.0,5.0,5.0,5.0,6.0,5.0,6.0,5.0,6.0,5.0,6.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,False,False,11,3,3.0,0.009018033742904663,0.007964560762047768,0.008340883068740368,,,,,,,,,0.008436569284097004,0.008988783067216734,0.005430475627352943,,,,,,,,
269,James Hinchcliffe,Sharna Burgess,Racing Driver,,Canada,29,23,2nd Place,2,8.0,8.0,7.0,8.0,7.0,7.0,7.0,8.0,7.0,7.0,8.0,7.0,9.0,9.0,10.0,,10.0,9.0,10.0,,10.0,9.0,9.0,10.0,9.5,9.0,9.0,9.5,11.6666,11.6666,11.6666,,9.0,9.0,9.0,9.0,9.5,10.0,10.0,,9.6666,9.6666,9.6666,10.0,,False,True,11,11,11.0,0.010139345191419125,0.15383148193359375,0.16057783365249634,0.10508530586957932,0.0008729143883101642,0.20447200536727905,0.015377670526504517,0.0010117064230144024,0.2856307327747345,0.2365405410528183,0.14304383099079132,0.010057963499736623,0.1527430748283092,0.15883709547849464,0.10280523468564927,0.0011732640038071933,0.20283644362902314,0.016324523305283282,0.0009475570633461322,0.30284035694010303,0.24959315050031392,0.14753471832756443
270,Babyface,Allison Holker,Singer/Rapper,Indiana,United States,57,23,Eliminated Week 4,11,7.0,6.0,6.0,7.0,8.0,7.0,7.0,8.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,False,False,11,4,4.0,0.11808901280164719,0.10377077758312225,0.10922189056873322,0.1103326752781868,,,,,,,,0.11469793254847452,0.10479519257814184,0.10856656874168276,0.11106319894842007,,,,,,,
271,Vanilla Ice,Witney Carson,Singer/Rapper,Texas,United States,48,23,Eliminated Week 4,10,7.0,5.0,6.0,7.0,6.0,7.0,6.0,7.0,6.0,6.0,5.0,6.0,8.0,7.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,False,False,11,4,4.0,0.12385114282369614,0.10938303917646408,0.1145513504743576,0.1157156229019165,,,,,,,,0.12409373347444468,0.11216229854982701,0.11489810688036929,0.11491355887223241,,,,,,,
272,Jana Kramer,Gleb Savchenko,Singer/Rapper,Michigan,United States,32,23,Eliminated Week 11,4,7.0,6.0,6.0,8.0,7.0,8.0,7.0,7.0,6.0,7.0,6.0,7.0,8.0,7.0,8.0,,9.0,8.0,9.0,,10.0,10.0,10.0,10.0,8.0,8.5,9.0,9.0,10.0,10.0,10.0,,10.0,10.0,10.0,10.0,9.5,9.5,10.0,,8.5,9.0,9.0,9.0,11.0,False,False,11,11,11.0,0.19896139204502106,0.17571331560611725,0.1840219497680664,0.1858922690153122,0.24022004008293152,0.0008763162768445909,0.3006744682788849,0.25992995500564575,0.019185882061719894,0.37545329332351685,0.46068045496940613,0.20212888626348638,0.1754883071747913,0.18588334431481154,0.19298713914927967,0.2400842572412,0.0009573169174775287,0.3039123442730237,0.26203845148254773,0.017865896488552743,0.37375463054799474,0.45276316436554437
273,Terra Jole,Sasha Farber,TV Personality,Texas,United States,36,23,Eliminated Week 10,5,7.0,6.0,6.0,6.0,8.0,7.0,8.0,8.0,8.0,7.0,8.0,7.0,9.0,8.0,8.0,,9.0,9.0,9.0,,7.0,8.0,8.0,7.0,8.5,8.5,9.0,8.5,8.0,8.0,8.0,,10.0,10.0,9.0,9.0,10.0,10.0,10.0,,,,,,10.0,False,False,11,10,10.0,0.15590253472328186,0.11656445264816284,0.1437520682811737,0.14559535682201385,0.17044958472251892,0.19123156368732452,0.23562976717948914,0.20296134054660797,0.25468435883522034,0.021482177078723907,,0.15403997711592896,0.11496111575573258,0.14360986782373272,0.1431804700371004,0.17060674407164955,0.19151010083257422,0.2410081762427339,0.21717552990383718,0.2702980076304637,0.012583902649679643,
274,Charo,Keo Motsepe,Actor/Actress,,Spain,66,24,Eliminated Week 3,11,6.0,5.0,5.0,5.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,False,False,10,3,3.0,0.00865709688514471,0.009658929891884327,0.009021786041557789,,,,,,,,,0.00807837732932705,0.010514634738010729,0.005929099345873076,,,,,,,,
275,Mr. T,Kym Herjavec,Actor/Actress,Illinois,United States,64,24,Eliminated Week 4,10,5.0,5.0,5.0,5.0,6.0,5.0,6.0,5.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,False,False,10,4,4.0,0.01456712931394577,0.016252893954515457,0.015180785208940506,0.014175769872963428,,,,,,,,0.013970182724168617,0.015181341872302972,0.016545378690891097,0.009025551285932881,,,,,,,
276,Heather Morris,Maksim Chmerkoskiy,Actor/Actress,California,United States,30,24,Eliminated Week 6,8,7.0,7.0,7.0,7.0,8.0,6.0,8.0,8.0,9.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,8.0,8.0,9.0,9.0,9.0,9.5,9.0,9.5,,,,,,,,,,,,,,,,,,,,,6.0,False,False,10,6,6.0,0.12369008362293243,0.13641995191574097,0.0997733548283577,0.12014847248792648,0.13440009951591492,0.0005075170774944127,,,,,,0.12277024796200972,0.14022448525133493,0.09814791090899133,0.12333242694623718,0.13481607561076547,0.0003354630753840131,,,,,
277,Nancy Kerrigan,Artem Chigvintsev,Athlete,Massachusetts,United States,47,24,Eliminated Week 7,7,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,8.0,9.0,8.0,8.0,8.0,9.0,8.0,8.0,9.0,9.0,9.0,9.0,8.5,8.5,8.0,8.5,9.0,9.0,9.0,9.0,,,,,,,,,,,,,,,,,7.0,False,False,10,7,7.0,0.13366182148456573,0.14913758635520935,0.10781694203615189,0.1300775706768036,0.14457561075687408,0.13538877665996552,0.16335824131965637,,,,,0.13423545349329194,0.15097096215388633,0.11449352339797013,0.13420360182150154,0.14287420578305424,0.13333476968020708,0.16671191084561945,,,,
278,Bonner Bolton,Sharna Burgess,Athlete,Texas,United States,29,24,Eliminated Week 8,5,6.0,5.0,5.0,6.0,8.0,5.0,8.0,7.0,6.0,6.0,6.0,6.0,8.0,8.0,8.0,8.0,7.0,8.0,8.0,7.0,8.0,8.5,7.5,7.5,7.5,7.5,8.5,7.5,7.5,7.0,7.5,7.0,,,,,,,,,,,,,8.0,False,False,10,8,8.0,0.09585797041654587,0.10695035755634308,0.09989609569311142,0.09328264743089676,0.10412242263555527,0.09709332138299942,0.11715245246887207,0.17610469460487366,,,,0.0981264586976751,0.10729296019996726,0.09895990303777925,0.09490769334710712,0.10495979141047776,0.10023579225303061,0.11723199485105798,0.12340392569345106,,,
279,Simone Biles,Sasha Farber,Athlete,Ohio,United States,20,24,Eliminated Week 9,4,8.0,8.0,8.0,8.0,7.0,7.0,7.0,8.0,7.0,8.0,9.0,8.0,9.0,9.0,9.0,9.0,9.0,9.0,10.0,10.0,8.5,8.5,8.5,9.0,10.5,9.5,9.5,9.5,9.0,9.0,9.0,9.0,10.0,10.0,10.0,10.0,,,,,,,,,9.0,False,False,10,9,9.0,0.0008162882295437157,0.17458492517471313,0.1587122082710266,0.14133943617343903,0.08535998314619064,0.15648974478244781,0.17776207625865936,0.2831282615661621,0.0013973833993077278,,,0.0005427198124265302,0.17597990788085677,0.16103679229362416,0.14013941452358267,0.08784770860115423,0.1573368826239514,0.17263977039801248,0.30073865614383405,0.0010288320478793968,,
280,David Ross,Lindsay Arnold,Athlete,Georgia,United States,40,24,2nd Place,2,7.0,7.0,7.0,7.0,7.0,6.0,7.0,7.0,8.0,7.0,8.0,8.0,7.0,8.0,8.0,8.0,7.0,7.0,8.0,7.0,7.5,8.5,7.5,7.5,8.0,8.0,8.0,8.0,8.0,8.0,8.5,8.0,9.0,8.5,9.0,8.5,9.0,9.0,9.3333,9.0,,,,,,False,True,10,10,10.0,0.15032675862312317,0.1677321195602417,0.15639759600162506,0.14629590511322021,0.16329628229141235,0.15227219462394714,0.1837310642004013,0.27617689967155457,0.3299868404865265,0.7831030488014221,,0.15152135836037212,0.1674631468538486,0.15723732016844197,0.14800554936271262,0.1685701560167338,0.15280515531909888,0.18732827773196456,0.2917423228526001,0.33341604432482996,0.7862749393544716,
281,Rashad Jennings,Emma Slater,Athlete,Virginia,United States,32,24,1st Place,1,8.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,7.0,7.0,7.0,10.0,9.0,10.0,10.0,7.0,8.0,9.0,8.0,8.5,9.5,8.5,8.5,9.5,9.5,10.5,9.5,9.5,9.0,9.5,9.5,9.5,9.0,10.0,10.0,10.0,9.6666,10.0,10.0,,,,,,False,True,10,10,10.0,0.09922561794519424,0.009978068992495537,0.15910950303077698,0.0005418393411673605,0.16575844585895538,0.15479525923728943,0.1753358095884323,0.2633984088897705,0.2838151454925537,0.01262903306633234,,0.1019473463551117,0.010680903298410658,0.15657039638527975,0.0005504243394019733,0.16776229824551323,0.15313387487501703,0.17391516594424505,0.2830029793894267,0.28670502019550503,0.01152189928287731,
282,Chris Kattan,Witney Carson,Comedian,California,United States,46,24,Eliminated Week 2,12,5.0,4.0,4.0,4.0,6.0,5.0,6.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,False,False,10,2,2.0,0.009866553358733654,0.011008350178599358,,,,,,,,,,0.010201748123841888,0.0068140950963202105,,,,,,,,,
283,Erika Jayne,Gleb Savchenko,Singer/Rapper,Georgia,United States,45,24,Eliminated Week 5,9,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,6.0,7.0,7.0,6.0,8.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,5.0,False,False,10,5,5.0,0.0364409014582634,0.040657974779605865,0.037976011633872986,0.03546188026666641,0.03958267346024513,,,,,,,0.03392964425771888,0.0388878337414919,0.03595372417967913,0.03472626463721174,0.02517557573985637,,,,,,
284,Normani,Valentin Chmerkovskiy,Singer/Rapper,Georgia,United States,20,24,3rd Place,3,7.0,6.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,9.0,8.0,7.0,8.0,9.0,10.0,9.0,10.0,10.0,9.0,9.5,8.0,9.5,10.5,10.5,10.5,10.5,10.0,9.5,10.0,10.0,9.5,9.5,9.5,9.5,10.0,9.6666,9.6666,10.0,,,,,,False,True,10,10,10.0,0.17812208831310272,0.011635171249508858,0.00108105328399688,0.17390559613704681,0.0013117823982611299,0.1527682989835739,0.00084486830746755,0.0011917888186872005,0.38480067253112793,0.2042679488658905,,0.18064613521259718,0.010137498550867628,0.0010386637395788105,0.17259970324626692,0.002335814308927002,0.15259514368029162,0.0005858306489017608,0.0011121159206871774,0.37885010343178627,0.20220316136265065,
285,Nick Viall,Peta Murgatroyd,TV Personality,Wisconsin,United States,36,24,Eliminated Week 7,6,6.0,6.0,6.0,6.0,7.0,5.0,7.0,6.0,7.0,6.0,7.0,6.0,8.0,7.0,8.0,7.0,9.0,8.0,9.0,8.0,7.5,8.0,7.5,7.5,8.0,8.0,9.0,9.0,,,,,,,,,,,,,,,,,7.0,False,False,10,7,7.0,0.14876769483089447,0.1659836769104004,0.15503469109535217,0.14477090537548065,0.16159270703792572,0.1506849080324173,0.18181554973125458,,,,,0.14403032767145968,0.16585223036270202,0.15408728785189124,0.14250937049004583,0.16565837428351785,0.15022291849301891,0.1815870495801987,,,,
286,Sasha Pieterse,Gleb Savchenko,Actor/Actress,,South Africa,21,25,Eliminated Week 5,10,6.0,6.0,6.0,,8.0,7.5,7.0,,7.0,6.0,6.0,,8.0,8.0,8.0,,8.0,8.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,False,False,10,5,5.0,0.015709739178419113,0.015209122560918331,0.015572957694530487,0.014300346374511719,0.014845544472336769,,,,,,,0.013544156720304002,0.014701393225529923,0.014553128186285732,0.012897641446943454,0.009810337578918641,,,,,,
287,Frankie Muniz,Witney Carson,Actor/Actress,New Jersey,United States,31,25,3rd Place,3,7.0,6.0,6.0,,8.0,7.5,8.5,,7.0,7.0,7.0,,8.0,8.0,8.0,,10.0,9.0,10.0,,7.0,8.0,8.0,8.0,10.0,10.0,10.0,,9.0,8.5,9.0,,8.5,8.0,9.0,,9.7777,9.3333,9.7777,10.0,,,,,,False,True,10,10,10.0,0.1620093286037445,0.06175508350133896,0.1606026589870453,0.14763706922531128,0.0996134951710701,0.1706174612045288,0.0006276940112002194,0.21150852739810944,0.30463746190071106,0.4272676110267639,,0.1592535341436448,0.057987337085407896,0.15940743005814478,0.1480464559872903,0.09970017294504596,0.17481004261693556,0.0009075876501648299,0.21539947608009818,0.33654080875130304,0.4225233153768592,
288,Jordan Fisher,Lindsay Arnold,Actor/Actress,Alabama,United States,23,25,1st Place,1,8.0,7.0,7.0,,8.0,8.0,8.0,,9.0,7.0,9.0,,10.0,9.0,10.0,,10.0,10.0,10.0,,10.0,9.0,10.0,10.0,9.0,9.0,9.0,,10.0,10.0,10.0,,9.5,9.5,10.0,,10.0,10.0,10.0,10.0,,,,,,False,True,10,10,10.0,0.0018944548210129142,0.0015451128128916025,0.10081960260868073,0.00042384344851598144,0.0005209931405261159,0.0713687315583229,0.10455906391143799,0.0005150306387804449,0.0022377942223101854,0.01634511724114418,,0.001157545443760743,0.0012453968782495085,0.09954800673612824,0.0005694485965425734,0.0005147094209185298,0.06960535963171464,0.10714546470890485,0.0009162412288190871,0.002529935477520096,0.01641524465098286,
289,Derek Fisher,Sharna Burgess,Athlete,Arkansas,United States,43,25,Eliminated Week 4,11,6.0,6.0,6.0,,6.5,6.0,6.5,,7.0,7.0,7.0,,7.0,8.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,False,False,10,4,4.0,0.009857305325567722,0.009556589648127556,0.009771479293704033,0.008972949348390102,,,,,,,,0.011454143721367256,0.010216142724956887,0.010520541394816348,0.006076739977263275,,,,,,,
290,Nikki Bella,Artem Chigvintsev,Athlete,California,United States,33,25,Eliminated Week 7,8,7.0,7.0,6.0,,6.5,6.5,6.5,,7.0,7.0,7.0,,8.0,8.0,8.0,,9.0,9.0,9.0,,9.0,9.0,9.0,9.0,8.0,8.0,8.0,,,,,,,,,,,,,,,,,,7.0,False,False,10,7,7.0,0.15181420743465424,0.14738094806671143,0.15069478750228882,0.13837967813014984,0.1435026228427887,0.1600683629512787,0.15251895785331726,,,,,0.16045955857763838,0.14470019692395283,0.14943394451248507,0.13734439397006581,0.14465212928538684,0.16281199764792206,0.152791533690994,,,,
291,Terrell Owens,Cheryl Burke,Athlete,Alabama,United States,43,25,Eliminated Week 8,6,5.0,5.0,5.0,,6.5,6.0,7.0,,7.0,7.0,7.0,,8.0,8.0,8.0,,9.0,8.0,8.0,,9.0,9.0,10.0,9.0,8.0,8.0,8.5,,8.5,8.5,8.5,,,,,,,,,,,,,,8.0,False,False,10,8,8.0,0.06997513771057129,0.06784040480852127,0.06936586648225784,0.06369724124670029,0.06612575799226761,0.07347781211137772,0.07020557671785355,0.09329021722078323,,,,0.07001655118485484,0.06736216437907092,0.06905776947036922,0.06405734196010322,0.07119926259421529,0.07520781221528709,0.06928333577264989,0.06268438928948375,,,
292,Victoria Arlen,Valentin Chmerkovskiy,Athlete,New Hamshire,United States,22,25,Eliminated Week 9,5,7.0,6.0,6.0,,7.5,7.0,7.5,,8.0,7.0,7.0,,9.0,9.0,9.0,,9.0,9.0,9.0,,8.0,8.0,7.0,8.0,9.5,9.5,9.5,,8.0,8.0,8.0,,9.0,9.5,9.5,,,,,,,,,,9.0,False,False,10,9,9.0,0.1168980821967125,0.1132991686463356,0.11588221788406372,0.0812874287366867,0.11035257577896118,0.12314760684967041,0.11026445776224136,0.15614154934883118,0.1751754730939865,,,0.11709806784499052,0.11678562141302729,0.12054380594620458,0.0800727642299551,0.11197961601138663,0.12716459102311972,0.1105435331481533,0.16154347884041123,0.12377544617927087,,
293,Barbara Corcoran,Keo Motsepe,Entrepreneur,New Jersey,United States,68,25,Eliminated Week 2,13,5.0,4.0,5.0,,6.0,5.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,False,False,10,2,2.0,0.02483762614428997,0.024079902097582817,,,,,,,,,,0.025380050894046813,0.025498858433961834,,,,,,,,,
294,Lindsey Stirling,Mark Ballas,Musician,California,United States,31,25,2nd Place,2,7.0,8.0,7.0,,7.5,7.5,7.5,,9.0,9.0,9.0,,9.0,8.0,9.0,,9.0,10.0,9.0,,10.0,10.0,10.0,10.0,8.5,8.5,8.5,,9.5,8.5,9.0,,9.5,9.0,10.0,,10.0,10.0,10.0,10.0,,,,,,False,True,10,10,10.0,0.05033665522933006,0.21292990446090698,0.0007609734311699867,0.199346125125885,0.20599040389060974,0.0012159841135144234,0.22011607885360718,0.2770562171936035,0.15169262886047363,0.03439197316765785,,0.046861329079318774,0.21248400935104655,0.0005005803779877474,0.20356529484259334,0.2045860273694743,0.0012154435026060712,0.21362876925700727,0.2894650818753501,0.15536339063276058,0.03465529179941976,
295,Debbie Gibson,Alan Bersten,Singer/Rapper,New York,United States,47,25,Eliminated Week 2,12,6.0,5.0,6.0,,7.0,6.5,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,False,False,10,2,2.0,0.0449984185397625,0.043625641614198685,,,,,,,,,,0.04130230239168951,0.04454922988485471,,,,,,,,,
